,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
10247,Ireland,IRL,2021-09-03,6930496.0,3718338.0,3446151.0,0,4999986.0,74.36696822751104
10248,Ireland,IRL,2021-09-04,6947618.0,3723628.0,3457983.0,0,4999986.0,74.47276852375187
10249,Ireland,IRL,2021-09-05,6959351.0,3725799.0,3467613.0,0,4999986.0,74.51618864532821
10250,Ireland,IRL,2021-09-06,6972360.0,3728925.0,3477630.0,0,4999986.0,74.5787088203847
10251,Ireland,IRL,2021-09-07,6989773.0,3731662.0,3492484.0,0,4999986.0,74.63344897365712
10252,Ireland,IRL,2021-09-08,7007658.0,3734870.0,3507295.0,0,4999986.0,74.69760915330563
10253,Ireland,IRL,2021-09-09,7024952.0,3738325.0,3521241.0,43,4999986.0,74.76670934678617
10254,Ireland,IRL,2021-09-10,7038772.0,3740918.0,3532525.0,0,4999986.0,74.81856949199458
10255,Ireland,IRL,2021-09-11,7053634.0,3742938.0,3545367.0,0,4999986.0,74.8589696051149
10256,Ireland,IRL,2021-09-12,7062887.0,3744555.0,3553049.0,0,4999986.0,74.89130969566715
10257,Ireland,IRL,2021-09-13,7075150.0,3746148.0,3563798.0,0,4999986.0,74.9231697848754
10258,Ireland,IRL,2021-09-14,7090830.0,3749522.0,3576235.0,0,4999986.0,74.99064997381993
10259,Ireland,IRL,2021-09-15,7103316.0,3751511.0,3586841.0,0,4999986.0,75.03043008520423
10260,Ireland,IRL,2021-09-16,7120450.0,3754131.0,3601444.0,24,4999986.0,75.08283023192465
10261,Ireland,IRL,2021-09-17,7133922.0,3756439.0,3612648.0,0,4999986.0,75.12899036117301
10262,Ireland,IRL,2021-09-18,7144239.0,3758301.0,3621114.0,0,4999986.0,75.16623046544531
10263,Ireland,IRL,2021-09-19,7150762.0,3759276.0,3626690.0,0,4999986.0,75.18573052004545
10264,Ireland,IRL,2021-09-20,7158874.0,3760801.0,3633366.0,0,4999986.0,75.2162306054457
10265,Ireland,IRL,2021-09-21,7168913.0,3762776.0,3641524.0,0,4999986.0,75.255730716046
10266,Ireland,IRL,2021-09-22,7179354.0,3764538.0,3650288.0,0,4999986.0,75.29097081471828
10267,Ireland,IRL,2021-09-23,7188620.0,3766510.0,3657661.0,30,4999986.0,75.33041092515059
10268,Ireland,IRL,2021-09-24,7197598.0,3768958.0,3664241.0,0,4999986.0,75.37937106223897
10269,Ireland,IRL,2021-09-25,7206210.0,3770492.0,3671319.0,0,4999986.0,75.41005114814322
10270,Ireland,IRL,2021-09-26,7211402.0,3771701.0,3675059.0,0,4999986.0,75.4342312158474
10271,Ireland,IRL,2021-09-27,7218480.0,3773223.0,3680188.0,0,4999986.0,75.46467130107965
10272,Ireland,IRL,2021-09-28,7224335.0,3774917.0,3683793.0,0,4999986.0,75.49855139594392
10273,Ireland,IRL,2021-09-29,7231219.0,3776259.0,3687746.0,0,4999986.0,75.52539147109611
10274,Ireland,IRL,2021-09-30,7240813.0,3778126.0,3692871.0,40,4999986.0,75.56273157564841
10275,Ireland,IRL,2021-10-01,7247836.0,3779868.0,3696944.0,0,4999986.0,75.59757167320068
10276,Ireland,IRL,2021-10-02,7253236.0,3781078.0,3699941.0,0,4999986.0,75.62177174096088
10277,Ireland,IRL,2021-10-03,7259498.0,3781422.0,3701113.0,0,4999986.0,75.62865176022493
10278,Ireland,IRL,2021-10-04,7271915.0,3782465.0,3703927.0,0,4999986.0,75.6495118186331
10279,Ireland,IRL,2021-10-05,7287624.0,3783458.0,3706447.0,0,4999986.0,75.66937187424124
10280,Ireland,IRL,2021-10-06,7303210.0,3784697.0,3709113.0,0,4999986.0,75.69415194362544
10281,Ireland,IRL,2021-10-07,7319078.0,3785714.0,3711835.0,31,4999986.0,75.71449200057761
10282,Ireland,IRL,2021-10-08,7328646.0,3786460.0,3714169.0,0,4999986.0,75.72941204235372
10283,Ireland,IRL,2021-10-09,7335288.0,3787987.0,3718057.0,0,4999986.0,75.75995212786596
10284,Ireland,IRL,2021-10-10,7343124.0,3788320.0,3719134.0,0,4999986.0,75.766612146514
10285,Ireland,IRL,2021-10-11,7355801.0,3788883.0,3720715.0,0,4999986.0,75.77787217804209
10286,Ireland,IRL,2021-10-12,7370459.0,3789876.0,3722698.0,0,4999986.0,75.79773223365025
10287,Ireland,IRL,2021-10-13,7386317.0,3790586.0,3724214.0,0,4999986.0,75.81193227341036
10288,Ireland,IRL,2021-10-14,7400032.0,3791538.0,3726215.0,26,4999986.0,75.83097232672252
10289,Ireland,IRL,2021-10-15,7411836.0,3792922.0,3728816.0,0,4999986.0,75.85865240422673
10290,Ireland,IRL,2021-10-16,7418092.0,3794629.0,3731685.0,0,4999986.0,75.892792499819
10291,Ireland,IRL,2021-10-17,7424878.0,3795296.0,3732857.0,0,4999986.0,75.9061325371711
10292,Ireland,IRL,2021-10-18,7437809.0,3796625.0,3734594.0,0,4999986.0,75.9327126115953
10293,Ireland,IRL,2021-10-19,7451940.0,3798856.0,3736838.0,0,4999986.0,75.97733273653166
10294,Ireland,IRL,2021-10-20,7466461.0,3800600.0,3738604.0,0,4999986.0,76.01221283419594
10295,Ireland,IRL,2021-10-21,7477485.0,3802069.0,3740487.0,63,4999986.0,76.04159291646016
10296,Ireland,IRL,2021-10-22,7482509.0,3804066.0,3742144.0,0,4999986.0,76.08153302829248
10297,Ireland,IRL,2021-10-23,7487974.0,3806007.0,3744314.0,0,4999986.0,76.12035313698878
10298,Ireland,IRL,2021-10-24,7490500.0,3807210.0,3745114.0,0,4999986.0,76.14441320435698
10299,Ireland,IRL,2021-10-25,7497305.0,3808436.0,3746275.0,0,4999986.0,76.16893327301317
10300,Ireland,IRL,2021-10-26,7507416.0,3809984.0,3747656.0,0,4999986.0,76.1998933597014
10301,Ireland,IRL,2021-10-27,7518440.0,3812108.0,3749294.0,0,4999986.0,76.24237347864575
10302,Ireland,IRL,2021-10-28,7528206.0,3814199.0,3750601.0,67,4999986.0,76.28419359574207
10303,Ireland,IRL,2021-10-29,7533751.0,3816191.0,3752018.0,0,4999986.0,76.32403370729438
10304,Ireland,IRL,2021-10-30,7537598.0,3817810.0,3753328.0,0,4999986.0,76.35641379795864
10305,Ireland,IRL,2021-11-01,7540761.0,3818043.0,3753561.0,0,4999986.0,76.36107381100668
10306,Ireland,IRL,2021-11-02,7550980.0,3819125.0,3754617.0,0,4999986.0,76.38271387159884
10307,Ireland,IRL,2021-11-03,7563379.0,3821639.0,3756385.0,0,4999986.0,76.43299401238323
10308,Ireland,IRL,2021-11-04,7577641.0,3823170.0,3757587.0,56,4999986.0,76.46361409811946
10309,Ireland,IRL,2021-11-05,7593929.0,3824739.0,3758567.0,0,4999986.0,76.49499418598373
10310,Ireland,IRL,2021-11-06,7608332.0,3826561.0,3759879.0,0,4999986.0,76.53143428801602
10311,Ireland,IRL,2021-11-07,7621056.0,3827289.0,3760641.0,0,4999986.0,76.54599432878412
10312,Ireland,IRL,2021-11-08,7636479.0,3827790.0,3761104.0,0,4999986.0,76.5560143568402
10313,Ireland,IRL,2021-11-09,7661641.0,3829161.0,3762070.0,0,4999986.0,76.58343443361642
10314,Ireland,IRL,2021-11-10,7689938.0,3830719.0,3763317.0,0,4999986.0,76.61459452086466
10315,Ireland,IRL,2021-11-11,7720547.0,3832095.0,3764336.0,74,4999986.0,76.64211459792088
10316,Ireland,IRL,2021-11-12,7747077.0,3833217.0,3765343.0,0,4999986.0,76.66455466075305
10317,Ireland,IRL,2021-11-13,7768831.0,3834606.0,3766647.0,0,4999986.0,76.69233473853727
10318,Ireland,IRL,2021-11-14,7781230.0,3836249.0,3768427.0,0,4999986.0,76.72519483054553
10319,Ireland,IRL,2021-11-15,7797155.0,3837475.0,3768936.0,0,4999986.0,76.74971489920172
10320,Ireland,IRL,2021-11-16,7825866.0,3838740.0,3769913.0,0,4999986.0,76.77501497004192
10321,Ireland,IRL,2021-11-17,7858510.0,3840180.0,3770874.0,0,4999986.0,76.80381505068215
10322,Ireland,IRL,2021-11-18,7895265.0,3841607.0,3773157.0,43,4999986.0,76.83235513059437
10323,Isle of Man,IMN,2021-01-25,4209.0,3897.0,312.0,0,85410.0,4.562697576396206
10324,Isle of Man,IMN,2021-01-26,4886.0,4247.0,639.0,0,85410.0,4.972485657417165
10325,Isle of Man,IMN,2021-01-29,6859.0,5829.0,1030.0,0,85410.0,6.824727783631893
10326,Isle of Man,IMN,2021-02-02,8302.0,6883.0,1419.0,0,85410.0,8.05877531904929
10327,Isle of Man,IMN,2021-02-03,9563.0,7387.0,2176.0,0,85410.0,8.648870155719472
10328,Isle of Man,IMN,2021-02-04,10213.0,8030.0,2183.0,0,85410.0,9.401709401709402
10329,Isle of Man,IMN,2021-02-05,10224.0,8041.0,2183.0,0,85410.0,9.414588455684346
10330,Isle of Man,IMN,2021-02-06,10852.0,8669.0,2183.0,0,85410.0,10.149865355344808
10331,Isle of Man,IMN,2021-02-07,11247.0,9063.0,2184.0,0,85410.0,10.611169652265543
10332,Isle of Man,IMN,2021-02-08,11654.0,9466.0,2188.0,0,85410.0,11.08301135698396
10333,Isle of Man,IMN,2021-02-09,12026.0,9469.0,2557.0,0,85410.0,11.086523826249854
10334,Isle of Man,IMN,2021-02-10,12441.0,9485.0,2956.0,0,85410.0,11.105256995667954
10335,Isle of Man,IMN,2021-02-13,13497.0,10170.0,3327.0,0,85410.0,11.907270811380402
10336,Isle of Man,IMN,2021-02-14,13733.0,10405.0,3328.0,0,85410.0,12.182414237208757
10337,Isle of Man,IMN,2021-02-16,14272.0,10678.0,3594.0,0,85410.0,12.502048940405105
10338,Isle of Man,IMN,2021-02-17,14806.0,10949.0,3857.0,0,85410.0,12.81934199742419
10339,Isle of Man,IMN,2021-02-18,15294.0,11184.0,4110.0,0,85410.0,13.094485423252546
10340,Isle of Man,IMN,2021-02-19,17150.0,12467.0,4683.0,0,85410.0,14.596651445966513
10341,Isle of Man,IMN,2021-02-20,17180.0,12468.0,4712.0,0,85410.0,14.597822269055147
10342,Isle of Man,IMN,2021-02-22,17807.0,13075.0,4732.0,0,85410.0,15.30851188385435
10343,Isle of Man,IMN,2021-02-23,18041.0,13077.0,4964.0,0,85410.0,15.310853530031613
10344,Isle of Man,IMN,2021-02-24,18323.0,13122.0,5201.0,0,85410.0,15.36354056902002
10345,Isle of Man,IMN,2021-02-25,18795.0,13286.0,5509.0,0,85410.0,15.555555555555555
10346,Isle of Man,IMN,2021-02-26,19884.0,13600.0,6284.0,0,85410.0,15.923194005385785
10347,Isle of Man,IMN,2021-02-27,20831.0,13883.0,6948.0,0,85410.0,16.254536939468448
10348,Isle of Man,IMN,2021-02-28,21452.0,14123.0,7329.0,0,85410.0,16.535534480739962
10349,Isle of Man,IMN,2021-03-01,21998.0,14316.0,7682.0,0,85410.0,16.761503336845802
10350,Isle of Man,IMN,2021-03-02,22785.0,15084.0,7701.0,0,85410.0,17.660695468914646
10351,Isle of Man,IMN,2021-03-03,23429.0,15719.0,7710.0,0,85410.0,18.40416813019553
10352,Isle of Man,IMN,2021-03-04,23438.0,15727.0,7711.0,0,85410.0,18.41353471490458
10353,Isle of Man,IMN,2021-03-05,23883.0,15792.0,8091.0,0,85410.0,18.489638215665614
10354,Isle of Man,IMN,2021-03-06,24309.0,15824.0,8485.0,0,85410.0,18.527104554501815
10355,Isle of Man,IMN,2021-03-07,24798.0,15832.0,8966.0,0,85410.0,18.536471139210864
10356,Isle of Man,IMN,2021-03-08,25086.0,15833.0,9253.0,0,85410.0,18.537641962299496
10357,Isle of Man,IMN,2021-03-09,26172.0,16910.0,9262.0,0,85410.0,19.798618428755415
10358,Isle of Man,IMN,2021-03-10,27326.0,18043.0,9283.0,0,85410.0,21.125160988174688
10359,Isle of Man,IMN,2021-03-11,28431.0,19138.0,9293.0,0,85410.0,22.40721227022597
10360,Isle of Man,IMN,2021-03-12,29794.0,19885.0,9909.0,0,85410.0,23.281817117433555
10361,Isle of Man,IMN,2021-03-13,31026.0,19926.0,11100.0,0,85410.0,23.32982086406744
10362,Isle of Man,IMN,2021-03-14,32027.0,20690.0,11337.0,1,85410.0,24.22432970378176
10363,Isle of Man,IMN,2021-03-15,32742.0,21405.0,11337.0,0,85410.0,25.061468212153144
10364,Isle of Man,IMN,2021-03-16,33335.0,21995.0,11340.0,0,85410.0,25.752253834445614
10365,Isle of Man,IMN,2021-03-18,33336.0,21996.0,11340.0,0,85410.0,25.753424657534246
10366,Isle of Man,IMN,2021-03-27,47294.0,32286.0,15008.0,2,85410.0,37.801194239550405
10367,Isle of Man,IMN,2021-03-30,49787.0,34480.0,15307.0,0,85410.0,40.36998009600749
10368,Isle of Man,IMN,2021-03-31,50426.0,35115.0,15311.0,0,85410.0,41.11345275728837
10369,Isle of Man,IMN,2021-04-01,51602.0,36290.0,15312.0,0,85410.0,42.48916988643016
10370,Isle of Man,IMN,2021-04-02,52831.0,37491.0,15340.0,0,85410.0,43.895328415876364
10371,Isle of Man,IMN,2021-04-03,54075.0,38727.0,15348.0,0,85410.0,45.34246575342466
10372,Isle of Man,IMN,2021-04-04,54480.0,39132.0,15348.0,0,85410.0,45.81664910432034
10373,Isle of Man,IMN,2021-04-05,54923.0,39575.0,15348.0,0,85410.0,46.33532373258401
10374,Isle of Man,IMN,2021-04-06,56040.0,40692.0,15348.0,0,85410.0,47.643133122585176
10375,Isle of Man,IMN,2021-04-07,57234.0,41846.0,15388.0,0,85410.0,48.99426296686571
10376,Isle of Man,IMN,2021-04-08,58497.0,43094.0,15403.0,0,85410.0,50.45545018147758
10377,Isle of Man,IMN,2021-04-09,59758.0,44343.0,15415.0,0,85410.0,51.917808219178085
10378,Isle of Man,IMN,2021-04-10,60889.0,45462.0,15427.0,0,85410.0,53.22795925535652
10379,Isle of Man,IMN,2021-04-11,61296.0,45855.0,15441.0,0,85410.0,53.68809272918862
10380,Isle of Man,IMN,2021-04-12,61699.0,46245.0,15454.0,0,85410.0,54.144713733754834
10381,Isle of Man,IMN,2021-04-13,62899.0,47438.0,15461.0,0,85410.0,55.54150567849197
10382,Isle of Man,IMN,2021-04-14,63488.0,48021.0,15467.0,0,85410.0,56.22409553916403
10383,Isle of Man,IMN,2021-04-15,63674.0,48205.0,15469.0,0,85410.0,56.43952698747219
10384,Isle of Man,IMN,2021-04-16,64099.0,48625.0,15474.0,0,85410.0,56.93127268469734
10385,Isle of Man,IMN,2021-04-17,64481.0,49004.0,15477.0,0,85410.0,57.375014635288615
10386,Isle of Man,IMN,2021-04-18,65085.0,49608.0,15477.0,0,85410.0,58.082191780821915
10387,Isle of Man,IMN,2021-04-19,65675.0,50191.0,15484.0,0,85410.0,58.76478164149397
10388,Isle of Man,IMN,2021-04-20,66414.0,50923.0,15491.0,0,85410.0,59.62182414237209
10389,Isle of Man,IMN,2021-04-21,67082.0,51585.0,15497.0,0,85410.0,60.39690902704601
10390,Isle of Man,IMN,2021-04-22,67915.0,52407.0,15508.0,0,85410.0,61.35932560590095
10391,Isle of Man,IMN,2021-04-23,68442.0,52864.0,15578.0,0,85410.0,61.89439175740545
10392,Isle of Man,IMN,2021-04-25,69658.0,54002.0,15656.0,0,85410.0,63.22678843226789
10393,Isle of Man,IMN,2021-04-26,70249.0,54555.0,15694.0,0,85410.0,63.874253600280994
10394,Isle of Man,IMN,2021-04-27,70810.0,55110.0,15700.0,0,85410.0,64.52406041447138
10395,Isle of Man,IMN,2021-04-28,71703.0,55945.0,15758.0,0,85410.0,65.5016976934785
10396,Isle of Man,IMN,2021-04-29,72617.0,56844.0,15773.0,0,85410.0,66.55426765015807
10397,Isle of Man,IMN,2021-05-01,72626.0,56849.0,15777.0,0,85410.0,66.56012176560122
10398,Isle of Man,IMN,2021-05-03,72673.0,56896.0,15777.0,0,85410.0,66.61515045076689
10399,Isle of Man,IMN,2021-05-04,73471.0,57681.0,15790.0,0,85410.0,67.53424657534246
10400,Isle of Man,IMN,2021-05-06,75013.0,59217.0,15796.0,0,85410.0,69.33263083948016
10401,Isle of Man,IMN,2021-05-08,75037.0,59238.0,15799.0,0,85410.0,69.35721812434141
10402,Isle of Man,IMN,2021-05-09,75783.0,59932.0,15851.0,0,85410.0,70.16976934785154
10403,Isle of Man,IMN,2021-05-11,76403.0,60512.0,15891.0,0,85410.0,70.8488467392577
10404,Isle of Man,IMN,2021-05-12,76977.0,61081.0,15896.0,0,85410.0,71.5150450766889
10405,Isle of Man,IMN,2021-05-18,78417.0,61120.0,17297.0,0,85410.0,71.56070717714553
10406,Isle of Man,IMN,2021-05-19,79300.0,61145.0,18155.0,0,85410.0,71.58997775436131
10407,Isle of Man,IMN,2021-05-20,80356.0,61170.0,19186.0,0,85410.0,71.6192483315771
10408,Isle of Man,IMN,2021-05-21,81423.0,61184.0,20239.0,0,85410.0,71.63563985481794
10409,Isle of Man,IMN,2021-05-22,81855.0,61195.0,20660.0,0,85410.0,71.64851890879288
10410,Isle of Man,IMN,2021-05-23,83163.0,61214.0,21949.0,0,85410.0,71.67076454747688
10411,Isle of Man,IMN,2021-05-24,83831.0,61243.0,22588.0,0,85410.0,71.70471841704719
10412,Isle of Man,IMN,2021-05-25,85971.0,61271.0,24700.0,0,85410.0,71.73750146352886
10413,Isle of Man,IMN,2021-05-26,86707.0,61282.0,25425.0,0,85410.0,71.75038051750381
10414,Isle of Man,IMN,2021-05-27,87476.0,61306.0,26170.0,0,85410.0,71.77848027163095
10415,Isle of Man,IMN,2021-05-28,89077.0,61312.0,27765.0,0,85410.0,71.78550521016275
10416,Isle of Man,IMN,2021-05-29,89507.0,61315.0,28192.0,0,85410.0,71.78901767942864
10417,Isle of Man,IMN,2021-06-03,89727.0,61315.0,28412.0,0,85410.0,71.78901767942864
10418,Isle of Man,IMN,2021-06-09,89784.0,61317.0,28467.0,0,85410.0,71.7913593256059
10419,Isle of Man,IMN,2021-06-14,90677.0,62162.0,28515.0,0,85410.0,72.78070483549935
10420,Isle of Man,IMN,2021-06-15,90991.0,62400.0,28591.0,0,85410.0,73.0593607305936
10421,Isle of Man,IMN,2021-06-16,91896.0,62407.0,29489.0,0,85410.0,73.06755649221402
10422,Isle of Man,IMN,2021-06-20,95763.0,62417.0,33346.0,0,85410.0,73.07926472310034
10423,Isle of Man,IMN,2021-06-22,97379.0,62418.0,34961.0,0,85410.0,73.08043554618897
10424,Isle of Man,IMN,2021-06-23,98546.0,62420.0,36126.0,0,85410.0,73.08277719236624
10425,Isle of Man,IMN,2021-06-24,99842.0,62509.0,37333.0,0,85410.0,73.18698044725443
10426,Isle of Man,IMN,2021-06-25,100971.0,62522.0,38449.0,0,85410.0,73.20220114740663
10427,Isle of Man,IMN,2021-06-28,104254.0,63236.0,41018.0,0,85410.0,74.03816883268938
10428,Isle of Man,IMN,2021-06-29,104999.0,63241.0,41758.0,0,85410.0,74.04402294813254
10429,Isle of Man,IMN,2021-07-01,107331.0,63245.0,44086.0,0,85410.0,74.04870624048706
10430,Isle of Man,IMN,2021-07-02,108637.0,63247.0,45390.0,0,85410.0,74.05104788666432
10431,Isle of Man,IMN,2021-07-03,109025.0,63247.0,45778.0,0,85410.0,74.05104788666432
10432,Isle of Man,IMN,2021-07-04,109354.0,63249.0,46105.0,0,85410.0,74.05338953284158
10433,Isle of Man,IMN,2021-07-05,110561.0,63249.0,47312.0,0,85410.0,74.05338953284158
10434,Isle of Man,IMN,2021-07-06,111316.0,63621.0,47695.0,0,85410.0,74.48893572181244
10435,Isle of Man,IMN,2021-07-07,112086.0,63984.0,48102.0,0,85410.0,74.9139445029856
10436,Isle of Man,IMN,2021-07-08,112670.0,64150.0,48520.0,0,85410.0,75.1083011356984
10437,Isle of Man,IMN,2021-07-09,113007.0,64151.0,48856.0,0,85410.0,75.10947195878703
10438,Isle of Man,IMN,2021-07-10,113598.0,64151.0,49447.0,0,85410.0,75.10947195878703
10439,Isle of Man,IMN,2021-07-11,114190.0,64153.0,50037.0,0,85410.0,75.1118136049643
10440,Isle of Man,IMN,2021-07-12,114938.0,64160.0,50778.0,0,85410.0,75.12000936658471
10441,Isle of Man,IMN,2021-07-13,115567.0,64161.0,51406.0,0,85410.0,75.12118018967334
10442,Isle of Man,IMN,2021-07-14,116594.0,64222.0,52372.0,0,85410.0,75.19260039807985
10443,Isle of Man,IMN,2021-07-15,117677.0,64400.0,53277.0,0,85410.0,75.40100690785623
10444,Isle of Man,IMN,2021-07-18,118490.0,64403.0,54087.0,0,85410.0,75.40451937712211
10445,Isle of Man,IMN,2021-07-19,120027.0,64407.0,55620.0,0,85410.0,75.40920266947664
10446,Isle of Man,IMN,2021-07-20,120042.0,64408.0,55634.0,0,85410.0,75.41037349256527
10447,Isle of Man,IMN,2021-07-21,121030.0,64441.0,56589.0,0,85410.0,75.44901065449011
10448,Isle of Man,IMN,2021-07-25,121047.0,64447.0,56600.0,0,85410.0,75.4560355930219
10449,Isle of Man,IMN,2021-07-26,121819.0,64629.0,57190.0,0,85410.0,75.66912539515279
10450,Isle of Man,IMN,2021-07-27,122556.0,64756.0,57800.0,0,85410.0,75.81781992740898
10451,Isle of Man,IMN,2021-07-28,123254.0,64871.0,58383.0,1,85410.0,75.95246458260156
10452,Isle of Man,IMN,2021-07-30,123420.0,64872.0,58548.0,0,85410.0,75.9536354056902
10453,Isle of Man,IMN,2021-07-31,123947.0,64872.0,59075.0,1,85410.0,75.9536354056902
10454,Isle of Man,IMN,2021-08-02,124375.0,64877.0,59498.0,0,85410.0,75.95948952113336
10455,Isle of Man,IMN,2021-08-03,124807.0,64944.0,59863.0,0,85410.0,76.03793466807164
10456,Isle of Man,IMN,2021-08-11,125593.0,65030.0,60563.0,0,85410.0,76.13862545369395
10457,Isle of Man,IMN,2021-08-16,125602.0,65033.0,60569.0,0,85410.0,76.14213792295985
10458,Isle of Man,IMN,2021-08-17,125632.0,65034.0,60598.0,0,85410.0,76.14330874604848
10459,Isle of Man,IMN,2021-08-20,125652.0,65041.0,60611.0,0,85410.0,76.15150450766889
10460,Isle of Man,IMN,2021-08-29,126931.0,65116.0,61815.0,0,85410.0,76.23931623931624
10461,Isle of Man,IMN,2021-08-31,127589.0,65118.0,62471.0,0,85410.0,76.2416578854935
10462,Isle of Man,IMN,2021-09-01,127749.0,65120.0,62629.0,0,85410.0,76.24399953167077
10463,Isle of Man,IMN,2021-09-05,127865.0,65234.0,62631.0,0,85410.0,76.37747336377473
10464,Isle of Man,IMN,2021-09-06,128307.0,65288.0,63019.0,0,85410.0,76.44069781056082
10465,Isle of Man,IMN,2021-09-08,128384.0,65296.0,63088.0,0,85410.0,76.45006439526988
10466,Isle of Man,IMN,2021-09-09,128522.0,65303.0,63219.0,0,85410.0,76.45826015689029
10467,Isle of Man,IMN,2021-09-10,128603.0,65373.0,63230.0,0,85410.0,76.54021777309448
10468,Isle of Man,IMN,2021-09-13,128702.0,65424.0,63278.0,0,85410.0,76.59992975061468
10469,Isle of Man,IMN,2021-09-16,128915.0,65430.0,63485.0,0,85410.0,76.60695468914646
10470,Isle of Man,IMN,2021-09-21,129296.0,65457.0,63839.0,0,85410.0,76.63856691253952
10471,Isle of Man,IMN,2021-09-24,129302.0,65461.0,63841.0,1,85410.0,76.64325020489404
10472,Isle of Man,IMN,2021-09-28,129319.0,65461.0,63858.0,0,85410.0,76.64325020489404
10473,Isle of Man,IMN,2021-10-01,129395.0,65471.0,63924.0,1,85410.0,76.65495843578036
10474,Isle of Man,IMN,2021-10-02,129399.0,65474.0,63925.0,0,85410.0,76.65847090504624
10475,Isle of Man,IMN,2021-10-03,129400.0,65475.0,63925.0,0,85410.0,76.65964172813487
10476,Isle of Man,IMN,2021-10-04,129479.0,65477.0,64002.0,0,85410.0,76.66198337431214
10477,Isle of Man,IMN,2021-10-05,129480.0,65478.0,64002.0,0,85410.0,76.66315419740077
10478,Isle of Man,IMN,2021-10-06,129481.0,65479.0,64002.0,0,85410.0,76.6643250204894
10479,Isle of Man,IMN,2021-10-09,129489.0,65485.0,64004.0,0,85410.0,76.6713499590212
10480,Isle of Man,IMN,2021-10-12,129495.0,65488.0,64007.0,0,85410.0,76.67486242828708
10481,Isle of Man,IMN,2021-10-13,129510.0,65495.0,64015.0,0,85410.0,76.6830581899075
10482,Isle of Man,IMN,2021-10-14,129525.0,65504.0,64021.0,0,85410.0,76.69359559770518
10483,Isle of Man,IMN,2021-10-19,131535.0,67328.0,64207.0,0,85410.0,78.82917691136869
10484,Isle of Man,IMN,2021-10-21,131628.0,67353.0,64275.0,0,85410.0,78.85844748858447
10485,Isle of Man,IMN,2021-10-25,131770.0,67434.0,64336.0,0,85410.0,78.95328415876361
10486,Isle of Man,IMN,2021-10-29,132279.0,67868.0,64411.0,0,85410.0,79.4614213792296
10487,Isle of Man,IMN,2021-10-30,132309.0,67873.0,64436.0,0,85410.0,79.46727549467275
10488,Isle of Man,IMN,2021-11-02,132426.0,67894.0,64532.0,0,85410.0,79.49186277953402
10489,Isle of Man,IMN,2021-11-05,132518.0,67902.0,64616.0,3,85410.0,79.50122936424306
10490,Isle of Man,IMN,2021-11-08,132859.0,68139.0,64720.0,0,85410.0,79.77871443624869
10491,Isle of Man,IMN,2021-11-16,132864.0,68142.0,64722.0,0,85410.0,79.78222690551458
10492,Isle of Man,IMN,2021-11-18,132925.0,68180.0,64745.0,0,85410.0,79.82671818288256
10493,Isle of Man,IMN,2021-11-19,132969.0,68208.0,64761.0,2,85410.0,79.85950122936424
10494,Israel,ISR,2020-12-19,65.0,64.0,1.0,16,8842303.0,0.0007237933375501835
10495,Israel,ISR,2020-12-20,7450.0,7449.0,1.0,19,8842303.0,0.08424275892830183
10496,Israel,ISR,2020-12-21,32356.0,32355.0,1.0,19,8842303.0,0.3659114599443154
10497,Israel,ISR,2020-12-22,76989.0,76988.0,1.0,16,8842303.0,0.8706781479892739
10498,Israel,ISR,2020-12-23,139873.0,139872.0,1.0,13,8842303.0,1.5818503392159262
10499,Israel,ISR,2020-12-24,213257.0,213256.0,1.0,25,8842303.0,2.4117698748844054
10500,Israel,ISR,2020-12-25,251743.0,251742.0,1.0,15,8842303.0,2.8470184747118483
10501,Israel,ISR,2020-12-26,284346.0,284345.0,1.0,21,8842303.0,3.215734633839171
10502,Israel,ISR,2020-12-27,388837.0,388836.0,1.0,23,8842303.0,4.397451659369737
10503,Israel,ISR,2020-12-28,523788.0,523787.0,1.0,21,8842303.0,5.923649076490594
10504,Israel,ISR,2020-12-29,679980.0,679979.0,1.0,32,8842303.0,7.690066716781815
10505,Israel,ISR,2020-12-30,833003.0,833002.0,1.0,25,8842303.0,9.420645277593405
10506,Israel,ISR,2020-12-31,991456.0,991455.0,1.0,16,8842303.0,11.212633179387769
10507,Israel,ISR,2021-01-01,1062821.0,1062820.0,1.0,36,8842303.0,12.019719297110719
10508,Israel,ISR,2021-01-02,1134513.0,1134512.0,1.0,34,8842303.0,12.830503546417715
10509,Israel,ISR,2021-01-03,1284153.0,1284152.0,1.0,27,8842303.0,14.522822843777238
10510,Israel,ISR,2021-01-04,1436225.0,1436223.0,2.0,26,8842303.0,16.24263497869277
10511,Israel,ISR,2021-01-05,1561296.0,1561294.0,2.0,38,8842303.0,17.657096799329313
10512,Israel,ISR,2021-01-06,1664550.0,1664546.0,4.0,23,8842303.0,18.824801638215746
10513,Israel,ISR,2021-01-07,1780528.0,1780519.0,9.0,43,8842303.0,20.136371712211172
10514,Israel,ISR,2021-01-08,1846934.0,1846922.0,12.0,48,8842303.0,20.887341227732186
10515,Israel,ISR,2021-01-09,1891458.0,1891423.0,35.0,46,8842303.0,21.390615092018447
10516,Israel,ISR,2021-01-10,1935045.0,1929016.0,6029.0,20,8842303.0,21.815764512932887
10517,Israel,ISR,2021-01-11,1975392.0,1950113.0,25279.0,43,8842303.0,22.054356201093764
